inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
FAMRGKMWIBLMQG-UWVGGRQHSA-N,Schembl1832594,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UUDHPQQBSBEWHY-MSUUIHNZSA-N,UUDHPQQBSBEWHY-MSUUIHNZSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LSTDSHDWUMFIPV-DJLDLDEBSA-N,"(3R,4R,5S)-5-Amino-3-Propoxy-4-[(2,2,2-Trifluoroacetyl)Amino]Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RERMINJMOHOHPC-MIGBRYPXSA-N,Chembl385270,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZHUSSJABBZXUFL-UHFFFAOYSA-N,ZHUSSJABBZXUFL-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XMJHZTRWQLYYPD-UHFFFAOYSA-N,Ac1O5Mxx,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DGYSZSCXEDPGFY-LWLZGXAOSA-N,Chembl380026,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SWXCQOFAVJKBPJ-UHFFFAOYSA-N,Ethyl N-Acetylleucyl-4-[Bis(2-Chloroethyl)Amino]Phenylalaninate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JGUCNRLEGVECJZ-UHFFFAOYSA-N,Schembl255725,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CPEQXRRROPTVGA-HBNTYKKESA-N,Carbocyclic Analogue 6,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GTLIVWXWOCVNIX-UHFFFAOYSA-N,Chembl1449256,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XFQQDSBPVOHQAT-UHFFFAOYSA-N,Schembl9833019,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
REDMNGDGDYFZRE-WKWISIMFSA-N,O-(2-Acetamido-2-Deoxy-Alpha-D-Galactopyranosyl)-L-Serine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JVMZLXCDQMDOEH-HPIXUHPUSA-N,Chembl3687515,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RTCXPSZQJKHURF-HKBOAZHASA-N,Sr-14137,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FLDPVLFJZMQUDO-HUUCEWRRSA-N,Chembl135224,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KUABBMFFSKTSBO-IOTOJMDBSA-N,Chembl378331,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HEXKMBDBYKKIII-RRFJBIMHSA-N,"(3R,4R,5S)-4-Acetamido-5-Amino-3-(Azocan-1-Yl)Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SIDWKDGIHIAISV-HOTGVXAUSA-N,Chembl2207128,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NTKDYXWKDJOXSZ-UHFFFAOYSA-N,NTKDYXWKDJOXSZ-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VHSYYXRBWBHMNB-UHFFFAOYSA-N,Chembl362093,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FJUCDRWGPMQXKK-FNCVBFRFSA-N,Chembl321604,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FJUCDRWGPMQXKK-BZNPZCIMSA-N,Chembl375197,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZFEGYUMHFZOYIY-UHFFFAOYSA-N,Ac1Nbq12,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QDTOXMHZBDQZIZ-YNEHKIRRSA-N,Ac1Larpm,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FXPQZSZVKVHSCR-MCRVVNTDSA-N,Chembl348207,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CFVKOAMEQVZCAM-DTWKUNHWSA-N,Chembl1795975,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FJQSYSMMQVIFQP-WBVHZDCISA-N,Chembl1683557,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TYZWEONFZGQVSK-UHFFFAOYSA-N,St093069,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JSQYFPHYSOZLPT-UHFFFAOYSA-N,Nsc713197,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MIGILBRMELSWJT-UHFFFAOYSA-N,"Ethyl 2,6-Dihydroxybenzoate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VLXWNKLNMDQYBE-UHFFFAOYSA-N,Ah-262/34398018,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RXTOPPXZOCIENA-UHFFFAOYSA-N,Chembl1443596,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JWHOFVOPOLWPHJ-VIFPVBQESA-N,Ac1Liyyc,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MJPYWISFUHSOCG-LSWYUMSHSA-N,Chembl3687497,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FEDPBVVZLGXDDU-AEGPPILISA-N,Chembl2325811,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AHQOZKODCKQHIM-NBEYISGCSA-N,Chembl146862,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PUOVJBZYXIARHB-UHFFFAOYSA-N,Chembl273117,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BLFLLBZGZJTVJG-UHFFFAOYSA-N,Benzocaine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-VULPMRLPSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OAUNHUCZQQGDTH-MSOLQXFVSA-N,Chembl392697,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-UIAUGNHASA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-SLBCVNJHSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-PVFLNQBWSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JWIOKRWTZDBPKX-UHFFFAOYSA-N,"Diethyl 1',2',6'-Trimethyl-1',4'-Dihydro-3,4'-Bipyridine-3',5'-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MIRAMMMXFXHKPC-QPJCPEQFSA-N,Chembl2112265,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
STCBAYQPVGPEJH-UHFFFAOYSA-N,Chembl1322698,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NYPXFLPLYKUBGD-UHFFFAOYSA-N,CID53463608,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CKFUCCWIUYBYHB-NUEKZKHPSA-N,Chembl98838,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KYYSNBZUYLSHJY-QJJJLASOSA-N,Chembl409520,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YEIXDWIEYXZUBR-MGPLVRAMSA-N,(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FPRKIACDHJINIB-UHFFFAOYSA-N,St079358,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IIIHFJUFPWPHFQ-LXTVHRRPSA-N,"(3R,4R,5S)-4-Acetamido-5-Amino-3-[(2R)-2-(Hydroxymethyl)Azepan-1-Yl]Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MWQLSGCFGLUGJI-ARFHVFGLSA-N,"(3R,4R,5S)-4-Acetamido-5-Amino-3-(Azonan-1-Yl)Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GGJPEECDLHLQFK-UHFFFAOYSA-N,Smr000028890,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZTGHZZFXEASVBV-QPTUXGOLSA-N,Carboxamide Deriv. 4Aj,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LOBCLUJEPFNFNV-NRFQWKTPSA-N,Chembl1289754,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YECXRZFUGGIMCT-BFHYXJOUSA-N,Ac1Larpp,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RTCXPSZQJKHURF-NJYVYQBISA-N,Sr-14138,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZFEGYUMHFZOYIY-YVNCZSHWSA-N,"1,6-Anhmurnac",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YSHAWDSMLPOQOW-UHFFFAOYSA-N,Bdbm50320882,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CHIXWEQVFWGQTK-JMJZKYOTSA-N,Chembl1161284,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PLDBJHKVWNUEQW-UHFFFAOYSA-N,PLDBJHKVWNUEQW-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QNRRHYPPQFELSF-CNYIRLTGSA-N,Laninamivir,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UEWWTSZFOOGNQE-CGTJXYLNSA-N,Carboxamide Deriv. 4Ai,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HTWQHGKGGXUBSB-JVUZCBKOSA-N,Chembl2205845,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GRDCBQGRBJQGMO-BFHYXJOUSA-N,Carbocyclic Analogue 8,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FNZQOTACSUUEAD-UHFFFAOYSA-N,Ethyl 5-Acetamido-3-Methylthiophene-2-Carboxylate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LFXHMJHEJHADCV-BHDDXSALSA-N,Chembl3263942,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SBDOFJJFSSZHBK-BFHYXJOUSA-N,Ac1La2Nf,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MTFQLBNDNYIGHD-OJXBSAKDSA-N,"Ethyl 1-{(2S,3S)-3-[(3-{[(1R)-1-(4-Fluorophenyl)Ethyl]Carbamoyl}-5-[Methyl(Methylsulfonyl)Amino]Benzoyl)Amino]-2-Hydroxy-4-Phenylbutyl}-1H-Pyrazole-4-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KRABAWXNIPSDEF-UHFFFAOYSA-N,Ac1Myod2,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NTPXRAIABDEODW-BNQVVEKUSA-N,Chembl259251,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LGZSGCSPVHESJN-UHFFFAOYSA-N,Mls000325580,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AELCINSCMGFISI-IENPIDJESA-N,(1R2S)-2-Phenylcyclopropanaminium,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JYCBBNZKFZJOHB-UHFFFAOYSA-N,Mls000109398,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NMMAQWPDYCTUBB-IINAIABHSA-N,Chembl2205842,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CVFRCTGSFHBCBC-UHFFFAOYSA-N,"Ethyl 4-[(Cycloheptylamino)Carbonyl]-1,3,5-Trimethyl-1H-Pyrrole-2-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QFGQXFPLOJFEDK-UHFFFAOYSA-N,QFGQXFPLOJFEDK-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LEQHPGOQHCQGAI-RIOFPHLUSA-N,LEQHPGOQHCQGAI-RIOFPHLUSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WLYIQVUZQRWOSU-FXQLRMTLSA-N,Chembl3278291,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HWJSXQRKMJTQQU-UHFFFAOYSA-N,Smr000219934,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SPIWIONSMQIGRJ-UHFFFAOYSA-N,St50849769,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GJBCLIAMROAICZ-UFYCRDLUSA-N,Chembl2207129,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
REAZNNATVRIACD-UHFFFAOYSA-N,St061778,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NJRVVFURCKKXOD-MIDKXNQYSA-N,Methyl Alpha-D-N-Acetylneuraminide,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LVQQTDJOVUGDGX-UHFFFAOYSA-N,Ethyl 2-(Acetylamino)-6-Bromo-7-Hydroxy-1-Benzothiophene-3-Carboxylate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UOGZZDLPFGQPGB-UHFFFAOYSA-N,Smr000162014,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SCIFRMHWIBCWPT-LCNIEQOASA-N,Chembl3687415,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PTYBAWAKWJULSH-CSEYDVTNSA-N,Chembl378689,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XFFQPEYVHSNGRB-UHFFFAOYSA-N,Chembl1807028,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PONNFTGXJLMRMO-ZDUSSCGKSA-N,Chembl3659803,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SPTYXSCPYMRLLO-UHFFFAOYSA-N,St015179,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HUOJJMMXOWLGJU-JQCUSGDOSA-N,1X8R,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QJXLZAVWMZPJAB-UHFFFAOYSA-N,Ac1Nh08P,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZBKUMGBVZLQGRO-UHFFFAOYSA-N,2-(2-Amino-Acetylamino)-4-Methylsulfanyl-Butyric Acid Ethyl Ester,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WFYXPUYYGUVNTK-UHFFFAOYSA-N,Ncgc00010617,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OYLSPKHKOGUFDA-LMIIYESCSA-N,Chembl213538,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BGHSMICSHLUMLM-AFLPVOFRSA-N,Chembl213515,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZADBRRWPUCQOJX-CAYVGHNUSA-N,Chembl249568,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SUPJZLDXQBQZKM-UHFFFAOYSA-N,"1-(4-Amino-Furazan-3-Yl)-5-Pyrrolidin-1-Ylmethyl-1H-[1,2,3]Triazole-4-Carboxylic Acid Ethyl Ester",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JRIGEBBJVSIXCD-UHFFFAOYSA-N,"Ethyl 2-(2-Acetylhydrazino)-5-Methyl-1,3-Thiazole-4-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FRPQGWQMANFPMO-UHFFFAOYSA-N,Chembl2236225,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZKOLAUXNNRRPHW-WSFKTYETSA-N,Chembl272569,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WFADZALWQKQQCG-NYMASUJMSA-N,Chembl1165529,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KUIFHYPNNRVEKZ-UHFFFAOYSA-N,Schembl14031256,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FZLJPEPAYPUMMR-FMDGEEDCSA-N,Alpha-Glcnac-1-P,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BJULSUJSTYFIBV-QXAKKESOSA-N,"(2R,3R,4S)-3-Acetamido-4-Amino-2-[Nonyl(Propyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MWWQKONGFKUAEK-STFZFCBQSA-N,"(2R)-2-[[(1R,2S,3R,4R,5R)-4-Acetamido-2-[(2S,3R,4R,5S,6R)-3-Acetamido-6-(Hydroxymethyl)-4,5-Bis(Oxidanyl)Oxan-2-Yl]Oxy-6,8-Dioxabicyclo[3.2.1]Octan-3-Yl]Oxy]Propanoic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XRLLHILOPOQXRW-DTWKUNHWSA-N,Chembl255520,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IIKLPKRWADPDHJ-UHFFFAOYSA-N,Ethyl 4-[(Methoxyacetyl)Amino]Benzoate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BQWJQWNJLHDQHB-IJRIMCCZSA-N,Chembl3687490,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RJAFVDFBXXHCRJ-SYHAXYEDSA-N,Chembl541702,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WMNMGPIQVYBPRB-ZZEHVWSGSA-N,Chembl1164186,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YPLGHUGDNRYXJS-BFQNTYOBSA-N,"(1R)-5Beta-(1-Ethylpropoxy)-6Alpha-(Acetylamino)-2'-Amino-4'-Oxospiro[2-Cyclohexene-1,5'-[2]Thiazoline]-3-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GDRGKWCVUFTHBE-OSVHJGBVSA-N,Chembl183073,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZPSJLQMQKUVCKZ-UHFFFAOYSA-N,Chembl272910,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OBYLCHJXSDPSBD-UHFFFAOYSA-N,Smr000152141,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JDDZXCLIYUGMMY-UHFFFAOYSA-N,Chembl2235633,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XXJMCONSPXPKAA-CAOOACKPSA-N,Ambcb5339192,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XSDITXCWBVNDQG-UHFFFAOYSA-N,4029-42-9,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GGOWRUXTCSMBBF-UHFFFAOYSA-N,Chembl3291435,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CWULQULDCAFHBO-UHFFFAOYSA-N,Mls000689716,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SPPLRMZDSOLKNI-UHFFFAOYSA-N,Chembl2018143,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OUVDIUPLVZVEEN-UHFFFAOYSA-N,Ethyl 4-Chlorobenzo[H]Quinoline-3-Carboxylate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RIZKKAUEJNVGIY-UHFFFAOYSA-N,"4-Methoxycarbonylmethyl-4H-Thieno[3,2-B]Pyrrole-5-Carboxylic Acid Ethyl Ester",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KBBQWDMNUIBGNP-UHFFFAOYSA-N,Chembl2272972,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CLNVJQAYQULTSY-UHFFFAOYSA-N,Chembl141337,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MUEWXKPDASKSLU-UHFFFAOYSA-N,Chembl3577034,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PJGYOXBIUJBVPM-ORPQDFNRSA-N,Chembl3691961,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IOLOSEYDGIUBQL-UHFFFAOYSA-N,Mls000105349,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FFDIPAAUHNHALW-UHFFFAOYSA-N,Chembl2070611,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YFWVRWCNZPZNDI-GQWLDOHISA-N,Chembl248545,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PWBITTVWPSCIIC-XUTLUUPISA-N,Chembl401092,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SOCJLEPKLPTDKI-QWRGUYRKSA-N,Schembl1834473,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZEEQQOSXJRSPPM-UHFFFAOYSA-N,2-(3-Acetyl-Thioureido)-5-Ethyl-Thiophene-3-Carboxylic Acid Ethyl Ester,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FLKPEMZONWLCSK-UHFFFAOYSA-N,Diethyl Phthalate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MBRMVLSEQFNUFT-RSACRBQFSA-N,Chembl2205839,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
