inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
LEANCGUAFJOZOX-UHFFFAOYSA-N,Chembl1355675,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PVEPMZABJVMJCU-UHFFFAOYSA-N,2-Methyl-N-1-Naphthyl-3-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MAOFJPRJDOTDDE-UHFFFAOYSA-N,St50591970,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YBDWXTQHXYSWMH-UHFFFAOYSA-N,Ac1Mclrq,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YXKXHGQWYNXLGM-UHFFFAOYSA-N,Stk163319,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AIUMIBUKVGTSAM-FMIVXFBMSA-N,Mls000580014,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UHJMTPGKKQKRSG-UHFFFAOYSA-N,"5-Chloro-2-Nitro-N-(1,3-Thiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FWNVLKZVIQONRV-UHFFFAOYSA-N,Ac1Md62J,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CSHSJUOIGXFFNP-UHFFFAOYSA-N,N-(2-Benzoyl-1-Benzofuran-3-Yl)-2-Methoxybenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RIXRRACTKHCABL-UHFFFAOYSA-N,Chembl3322830,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NOUMACRHVJYYLO-UHFFFAOYSA-N,Mls000576456,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SCUIVFOLLSWEAJ-UHFFFAOYSA-N,F1826-0045,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DMFJZTYHTIMPQK-NTUHNPAUSA-N,Nsc690248,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WNZBZRGIDSIFBN-UHFFFAOYSA-N,"Triazole, 3R",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NMAWHPYVHNGXCV-UHFFFAOYSA-N,3-Nitro-2-(2-Nitrophenoxy)Pyridine,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OFLMUTPZXAIVLN-UHFFFAOYSA-N,Ac1N2L0S,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GPXXFNXXBYUYKE-UHFFFAOYSA-N,Chembl1553220,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YEDSXCJEAFAHKT-NSIKDUERSA-N,Smr000218360,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YYAYYDNPUWYKTB-UHFFFAOYSA-N,Chembl218737,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PSBWMIQVXOOSDE-UHFFFAOYSA-N,"N-[5-(4-Fluorophenyl)-1,3,4-Thiadiazol-2-Yl]-2,4-Dimethoxybenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OERPUUFEUUWZFJ-FNORWQNLSA-N,F0447-0076,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CORYNVWYUVDRMH-UHFFFAOYSA-N,Stk123263,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NLEBDEFUWFVLLA-UHFFFAOYSA-N,St065996,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XGYUNGSPWLTXHR-UHFFFAOYSA-N,Ac1Lpnwd,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
RZDSPOZJSAJDEY-UHFFFAOYSA-N,Chembl460817,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SSOBTHGPSUDJKP-UHFFFAOYSA-N,"2-Chloro-4-Nitro-N-(1,3-Thiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
RJVOSSOGDUDYNO-UHFFFAOYSA-N,Nsc694253,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
VTTSBANTUKOTNM-UHFFFAOYSA-N,Ac1M1Pkb,0,-2,-2,4,0,0,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Linezolid,Levamisole,
GAFJIGVVQLCBPY-UHFFFAOYSA-N,F0569-0568,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SSMDJYUNENNAJH-UHFFFAOYSA-N,Ac1Md63D,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ULAQDRBZXPIIDP-UHFFFAOYSA-N,Stk498711,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RZANWMAUNQPFRC-UHFFFAOYSA-N,F2609-2678,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CTISUNSASAUMMA-UHFFFAOYSA-N,"Benzamide, N-(2-Chloro-4-Nitrophenyl)-2-Hydroxy-",0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
GTWSJOWSBPIBAJ-UHFFFAOYSA-N,"Triazole, 3M",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XLLTZUJBTCNJIF-GHXNOFRVSA-N,Ac1Nucvd,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CTIYXCBEMKTLEX-UHFFFAOYSA-N,"N-(2,4-Dimethylpentan-3-Yl)-2-Methyl-3-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DNEPYQHVZXHRPE-UHFFFAOYSA-N,Chembl3322834,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NPPOLEHTBKGUGO-UHFFFAOYSA-N,Ac1Lpngw,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LXCJEBDJFVKIAM-UHFFFAOYSA-N,Schembl9714639,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HNUBEGYICBQZAF-UHFFFAOYSA-N,Ac1Na9Va,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RZGKXZZYSXABRY-UHFFFAOYSA-N,Ac1Mh7Il,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YEFGGTAFRZXAOF-UHFFFAOYSA-N,N-(5-Chloro-2-Hydroxyphenyl)-2-Ethoxybenzamide,0,-2,-2,4,0,0,1,JYWIYHUXVMAGLG-UHFFFAOYSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Oxyclozanide,Niclosamide,Levamisole
RFSJPRZOBLMLCJ-RIYZIHGNSA-N,Mls000592166,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DMTIPURYTPEYCG-UHFFFAOYSA-N,Sbb061899,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SSUWIKHINXMVLA-UHFFFAOYSA-N,"N-(3,4-Difluorophenyl)-2-Methyl-3-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UKQQOLFFTSVSNG-UHFFFAOYSA-N,Ac1M9Hrd,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IHADTXMTDBWXIG-UHFFFAOYSA-N,St053330,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OEWBVHQZAIHBFE-UHFFFAOYSA-N,Mls000068567,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LHHSKXWNYCCFER-UHFFFAOYSA-N,Mls000392474,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SVYYUVGVUKSSAD-UHFFFAOYSA-N,Ac1Noc5S,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VABIMMIJVWNHFI-UHFFFAOYSA-N,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,1,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
DISWTFFPZJQOKD-UHFFFAOYSA-N,Chembl2059548,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FGBUGRXYIBPBQO-UHFFFAOYSA-N,Ac1Mm3Eq,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FZZYBLUTDZATFA-UHFFFAOYSA-N,Stk045106,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CTBBTYJXXXDYLG-UHFFFAOYSA-N,"N-(5-Phenyl-1,3-Thiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JAVOWJGHPLYUGR-UHFFFAOYSA-N,Chembl117506,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AHXNCGUEOCEZLI-UHFFFAOYSA-N,1-(5-Nitrothien-2-Yl)Piperidine,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZSAWZURPOGGWMY-UHFFFAOYSA-N,"N-(7-Nitro-1,3-Benzothiazol-2-Yl)Acetamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KJQCJIXHMGBMJO-VGOFMYFVSA-N,KJQCJIXHMGBMJO-VGOFMYFVSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NPNIIPQOOKFRRG-DHZHZOJOSA-N,Smr000199298,0,-2,-2,4,0,0,1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Montelukast,Levamisole,
VTQBNVIAZYHEGM-UHFFFAOYSA-N,Mls001167416,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GSPWRKYMVCXCCW-UHFFFAOYSA-N,Ac1Lhzgn,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Levamisole,
IDUMOVRJNBNOTR-BIZLIJPVSA-N,Nifurzide,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BXUSITOYAPIQAH-UHFFFAOYSA-N,Ac1Mx8O7,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VWHLDNBYDDTFMX-UHFFFAOYSA-N,F0447-0446,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SVBMRNITRGABIT-UHFFFAOYSA-N,Chembl565062,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GRAYZGBSHBDAFN-UHFFFAOYSA-N,Mls000335277,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JSCHYRRQXRSXOM-UHFFFAOYSA-N,"Triazole, 3Q",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DLEMDJVIUAYIGD-UHFFFAOYSA-N,Chembl2381197,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BEARDGLEIMVFCG-UHFFFAOYSA-N,"2-Ethoxy-N-(6-Methyl-4,5,6,7-Tetrahydro-1,3-Benzothiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IEPFGMASGCKFHX-UHFFFAOYSA-N,Chembl453712,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
FEJKLNWAOXSSNR-UHFFFAOYSA-N,Benorilate,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FEJQFGSBUVBXLA-UHFFFAOYSA-N,Ac1Mudjp,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VBSIMPCGNVYQDV-UHFFFAOYSA-N,Mls002920696,0,-2,-2,4,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Hexachlorophene,Levamisole,
ZPMUGCCCARFILG-UHFFFAOYSA-N,St50021462,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RHCKHDODOJRZNC-UHFFFAOYSA-N,"Triazole, 7D",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BEECRKDUIIQEBI-UHFFFAOYSA-N,Anilamate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NMYDPGAILBMOFX-UHFFFAOYSA-N,Ac1M7Vao,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XIRKSALHAUKBGO-NTMALXAHSA-N,Mls000768293,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CRNAMWRNIVCQDL-UHFFFAOYSA-N,Ac1M9Xbd,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FXPSYSLKOGMHGF-UHFFFAOYSA-N,St50487692,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UJEMXMQPTWTFRW-UHFFFAOYSA-N,St50892019,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OGPMPAUGGNRKAU-UHFFFAOYSA-N,"2-Methoxy-N-(4-Phenyl-1,3-Thiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YWLSUMTXCMHDMK-UHFFFAOYSA-N,1-(2-Fluorophenyl)-4-(3-Nitro-2-Pyridinyl)Piperazine,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VWAJMMATLOGURW-UHFFFAOYSA-N,F1299-0165,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SBLDDVHMLHTLIF-UHFFFAOYSA-N,Chembl2381198,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PAPXKRBBIRBYGN-SOFGYWHQSA-N,F0447-0075,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BDQAHQAVHHIQIM-UHFFFAOYSA-N,"N-[5-(Furan-2-Yl)-1,3,4-Thiadiazol-2-Yl]-2-Methoxybenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AKEWTUBMOJPGTN-UHFFFAOYSA-N,Chembl1927296,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
RHMRIXDZQJDDKE-UHFFFAOYSA-N,"N-(3,5-Dichlorophenyl)-2-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YWHNGNWQQFLMRO-UHFFFAOYSA-N,Mls001121465,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LFJIDPQLWIKTFV-UHFFFAOYSA-N,Mls000974587,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JRWQHMFCYXEIEJ-UHFFFAOYSA-N,Smr000300374,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MTFATHXVPHMWKS-UHFFFAOYSA-N,Nsc681824,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UINVRURAUUPYSF-UHFFFAOYSA-N,2-Chloro-N-(4-Ethoxy-2-Nitrophenyl)Pyridine-3-Carboxamide,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
KLRJVNBSHDNYGP-UHFFFAOYSA-N,Ag-670/36923027,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GREMSRSBFWREKV-UHFFFAOYSA-N,St50618924,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MSWVUCWVRXJTKT-UHFFFAOYSA-N,F0060-0050,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GRPQOZSPLANUIZ-UHFFFAOYSA-N,2-Ethoxy-N-Thiazol-2-Yl-Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SBFYVBCGRGZFNP-UHFFFAOYSA-N,F0187-0233,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FXQJOSXIXMMUCG-UHFFFAOYSA-N,Smr000261824,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
MTHYJGOTWRWQBV-UHFFFAOYSA-N,Chembl2070617,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XIQOUBVQPJUQLC-UHFFFAOYSA-N,"Triazole, 7E",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JRFSFYPJPILXHZ-REZTVBANSA-N,Mls000584349,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SUELQDKVSZRNDT-UHFFFAOYSA-N,Ac1M1Ca5,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YVFSXNWSBGMSSC-UHFFFAOYSA-N,St054999,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RIMIDBJSBWSLIR-UHFFFAOYSA-N,"N-[2,5-Diethoxy-4-(3-Methyl-Butyrylamino)-Phenyl]-2-Nitro-Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IXXITMHMNVKMOT-UHFFFAOYSA-N,Ac1M5H2I,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YXEGXVWXMZZREN-UHFFFAOYSA-N,Mls000877597,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IFYDDUABVTWOCJ-UHFFFAOYSA-N,Chembl599111,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YVEMDDOMFADDOG-UHFFFAOYSA-N,Chembl579190,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IZUKQUVSCNEFMJ-UHFFFAOYSA-N,"1,2-Dinitrobenzene",0,-2,-2,4,0,0,1,JRURYQJSLYLRLN-BJMVGYQFSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Entacapone,Levamisole,
VXABPLDWTMIGHB-UHFFFAOYSA-N,Ac1Nq3Ir,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WOGZFCMBPXJNFI-UHFFFAOYSA-N,Chembl1609857,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
RIPWKUPUKVSJMA-UHFFFAOYSA-N,N-Benzyl-3-(2-Nitrophenoxy)Propan-1-Amine,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WOGSPYDEYVVLEB-UHFFFAOYSA-N,F1822-0572,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FWTUVJGMKKXNEF-UHFFFAOYSA-N,Sbb043339,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MALCTERJIQRJDN-UHFFFAOYSA-N,Smr000219471,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VAYWSXCVLYIMRH-UHFFFAOYSA-N,2-Nitro-N-(Thiophen-2-Ylmethyl)Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QPKGRLIYJGBKJL-UHFFFAOYSA-N,Mls002248299,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RISBMRQNJJWWEB-UHFFFAOYSA-N,Chembl2299093,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MAMFBFWTZVMJFI-UHFFFAOYSA-N,Stk137522,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PBNAVZXVQYEEAI-UHFFFAOYSA-N,F0325-0233,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MTZRTRATZCKSMF-UHFFFAOYSA-N,N-(4-Chloro-2-Methoxy-5-Methylphenyl)-2-(2-Nitrophenoxy)Acetamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PTBAZLJPSSJIEM-UHFFFAOYSA-N,Chembl481781,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
WQEXBONIKBBYEM-UHFFFAOYSA-N,Chembl464057,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
LYRJNLJTSULQRX-UHFFFAOYSA-N,Stk045585,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BYFNZOKBMZKTSC-UHFFFAOYSA-N,5-Nitro-M-Xylene,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IEFYWLFWGKXTSE-UHFFFAOYSA-N,"N-(5-Methyl-1,3-Thiazol-2-Yl)-2,3-Dihydro-1,4-Benzodioxine-6-Carboxamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HKZKLXUDMJXMKU-UHFFFAOYSA-N,Chembl2059562,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KMOKBGBFMIXDLG-UHFFFAOYSA-N,F3146-0018,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZPEDESPWPNAOOD-UHFFFAOYSA-N,Chembl3322835,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FDHJASVIEYCSCZ-UHFFFAOYSA-N,Mls000417203,0,-2,-2,4,0,0,1,PURKAOJPTOLRMP-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Deutivacaftor,Levamisole,
VVGVCIFTQLNLOQ-UHFFFAOYSA-N,"4-(2-Methoxyphenyl)-N-(2-Methyl-3-Nitrophenyl)-2,4-Dioxobutanamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
STQHKHXJGJYLEC-UHFFFAOYSA-N,St50589943,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QPAHZKRYSIWIQE-UHFFFAOYSA-N,F1420-1628,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BYJDHIBPQCZZKQ-UHFFFAOYSA-N,Chembl3187764,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
