inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
AZMUSKQHDHCZOM-UHFFFAOYSA-N,Chembl1668046,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NFEXRSVGIRNYEZ-UHFFFAOYSA-N,Chembl93723,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LEEYZARWUNQHRE-UHFFFAOYSA-N,Chembl282435,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BWOUKLZPHYFEMR-UHFFFAOYSA-N,Chembl325596,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HUIMFYJWBOKBEA-UHFFFAOYSA-N,Bdbm50016636,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MKFSHYSDCZFZEZ-UHFFFAOYSA-N,Chembl413566,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HWDJFFTUDUJLEP-UHFFFAOYSA-N,Chembl422824,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SPIIAAPSHZTYFB-WYMLVPIESA-N,Nsc702124,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HNQAVERRSLLMAZ-UHFFFAOYSA-N,Chembl40666,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AVTVZIZTXXXGLB-HKOYGPOVSA-N,Chembl136855,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DHIKLUATISJUTM-UHFFFAOYSA-N,Chembl20796,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NHWGJPPIJZCZBZ-UHFFFAOYSA-N,"2-(N,1-Diphenylformamido)Acetic Acid",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ANZFBALHOWVGKN-GYHWCHFESA-N,ANZFBALHOWVGKN-GYHWCHFESA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XRAHHIWSKGILGK-FPYGCLRLSA-N,Chembl2297690,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UBVFQIFHMHTMJE-UHFFFAOYSA-N,Mls000877603,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AQTIQNPHRVACPN-UHFFFAOYSA-N,1-(4-Ethoxy-2-Nitro-Phenyl)-3-(Pyridine-3-Carbonyl)-Thiourea,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JHCMQNWSXOHQDS-UHFFFAOYSA-N,Nsc645838,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Levamisole,
ITBNJCVIFHSKRL-UHFFFAOYSA-N,{[5-(5-nitro-2-furyl)-134-oxadiazol-2-yl]thio}acetic acid,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MTYGYNRUUHCLKX-UHFFFAOYSA-N,Schembl10925429,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IIGDWVXQQDCNLX-UHFFFAOYSA-N,Chembl143903,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VQOAQUIDELNUAB-ZZCQVLGYSA-N,Chembl2259657,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TXJZMRCYLQHSHU-UHFFFAOYSA-N,"1-(4-Bromobenzyl)-2,5-Dihydro-4-Hydroxy-5-Oxo-1H-Pyrrole-3-Carboxylic Acid Ethyl Ester",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LBEKHODQOXWEKA-UHFFFAOYSA-N,Chembl290075,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IPSRZDHLMFNRDU-UHFFFAOYSA-N,Chembl33835,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WAAPEIZFCHNLKK-QPUJVOFHSA-N,(SR)-fidarestat,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZICCKDUVBPQRQT-UHFFFAOYSA-N,"6-(Benzenesulfonyl)-2,3-Dihydropyridazin-3-One",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DQGDHSNPSSYJGU-UHFFFAOYSA-N,"Cyano-(2-Oxo-2,3-Dihydro-1H-Indol-3-Yl)-Acetic Acid",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UJIMGLGZWPXNND-UHFFFAOYSA-N,Chembl372861,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CYTFFERWWABCGA-UHFFFAOYSA-N,Chembl75630,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PGWALDLWZWXTRU-UHFFFAOYSA-N,Chembl199240,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WYLOYCNGIGUHGX-UHFFFAOYSA-N,Chembl1944857,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QJZIGPVOTXIJRK-UHFFFAOYSA-N,Chembl304995,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QXFBITQSWAVKIS-UHFFFAOYSA-N,Chembl34119,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZOVORMKZRSIBOR-UHFFFAOYSA-N,Chembl241572,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GQRJCSYEWCQFSQ-UHFFFAOYSA-N,Maybridge3_002601,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LNCWRJYGGOAOMU-UHFFFAOYSA-N,Chembl20197,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FHGBIRPZGCDNHK-UHFFFAOYSA-N,Chembl20015,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GGTDJARUNRMSJZ-HZGVNTEJSA-N,GGTDJARUNRMSJZ-HZGVNTEJSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QTPLICCMBJUOAV-UHFFFAOYSA-N,Chembl142934,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BHKGNRQUAIGVSM-UHFFFAOYSA-N,Chembl356789,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAPYYQBGANAWEI-UHFFFAOYSA-N,Chembl74183,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GKATZDZIOXDRAA-UHFFFAOYSA-N,Chembl3260157,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KBZBWIAKRNYGGT-UHFFFAOYSA-N,Chembl73505,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GVDRXEKBHSNMNM-JMCQJSRRSA-N,Chembl71701,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MOHWQCUYVRPUPC-UHFFFAOYSA-N,"N-[5-(Methoxymethyl)-1,3,4-Thiadiazol-2-Yl]-2-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SKVOATMZMPVYBN-UHFFFAOYSA-N,Chembl282017,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VWBUHKPYKSDAMZ-UHFFFAOYSA-N,Chembl283151,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AOSBVSOJGVLBCE-UHFFFAOYSA-N,Chembl307279,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XKMRTYNPAFDESO-UHFFFAOYSA-N,Chembl283984,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TWZQVOWUSCAJDL-UHFFFAOYSA-N,Chembl143708,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NQWSOKVRUVPYSN-LNVKXUELSA-N,NQWSOKVRUVPYSN-LNVKXUELSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QOAAVRROPVUPQO-UHFFFAOYSA-N,Chembl1944856,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RKIMFICEWCXBCE-UHFFFAOYSA-N,23866-72-0,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RWVPKZVHNKOTQF-XDOYNYLZSA-N,RWVPKZVHNKOTQF-XDOYNYLZSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KOODOTIAJCOLNB-UHFFFAOYSA-N,Chembl282245,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WKJVVLRBKXSPPP-UHFFFAOYSA-N,Bdbm50056539,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QAGBAWCZEZFFDW-UHFFFAOYSA-N,Mls000552302,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WQSLYTXYUKXSPX-UHFFFAOYSA-N,Chembl33509,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BQGZHCKZMCYAKY-UHFFFAOYSA-N,Chembl140750,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WSTJUPLIBBVJLM-UHFFFAOYSA-N,Chembl198764,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RNSVSCPFQBZAHB-UHFFFAOYSA-N,Chembl1944861,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ALPXTRVPEFYCNQ-UHFFFAOYSA-N,Chembl433987,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HVQKOBAIHCZZMN-UHFFFAOYSA-N,Chembl1917449,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RRHOUICLNNLASN-UHFFFAOYSA-N,Chembl329563,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VTJZZEZVHDZSLX-UHFFFAOYSA-N,Bdbm50250383,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LFEHEUXOAVAOQW-UHFFFAOYSA-N,Chembl1089385,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LURVWPRCGVAWKT-UHFFFAOYSA-N,Chembl143211,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VSIUYILRQVNHNS-UHFFFAOYSA-N,F0748-0184,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YSQNAGIVDNCZDW-UHFFFAOYSA-N,N-(Cyclopentylcarbamothioyl)-4-Ethoxy-3-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KDKDGCCACGVEKM-UHFFFAOYSA-N,Chembl21136,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BVDGRMGFKFZCLQ-UHFFFAOYSA-N,Chembl416370,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WYXYJBTXLGQUFC-UHFFFAOYSA-N,Chembl335376,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BVBLIUFTALMDFD-UHFFFAOYSA-N,Chembl20207,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WNALULCFVSVPKK-UHFFFAOYSA-N,Chembl136723,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
USFGFYOEUMVDFC-UHFFFAOYSA-N,"1-(3,4-Dichlorobenzyl)-2,5-Dihydro-4-Hydroxy-5-Oxo-1H-Pyrrole-3-Carboxylic Acid Ethyl Ester",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QCPHZQMFIQIUQC-UHFFFAOYSA-N,"5-(5'-Fluoro-2'-Methoxyphenyl)Imidazolidine-2,4-Dione",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WTAKWVADHPJMJG-UHFFFAOYSA-N,Asn 07195967,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HDELGQNDAPEWPY-UHFFFAOYSA-N,Chembl21038,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YIGVCMPHSHVCQW-UHFFFAOYSA-N,Chembl198004,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AWQFTXYEAHGHKI-UHFFFAOYSA-N,Chembl19893,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PXPRYTKMANVQTH-UHFFFAOYSA-N,Chembl19162,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QKTHQIZXAVRZMU-UHFFFAOYSA-N,Ak-968/41026358,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Levamisole,
KZLPKGGMSDHTRS-YTEVENLXSA-N,Danshenol B,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PHSPODFTWJRKAJ-UHFFFAOYSA-N,Chembl324907,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LPLGNCFAQKGPKW-UHFFFAOYSA-N,St50631950,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BGHHGDWAAUYVET-UHFFFAOYSA-N,Chembl277935,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JDOHUKWVYXYFDH-UHFFFAOYSA-N,Chembl2312338,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LDYITONRRFMQLP-UHFFFAOYSA-N,Mls000581908,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NXKIMXJJWOXMMH-UHFFFAOYSA-N,St50630855,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MIUIQLYANNVNOE-FUXBKTLASA-N,Chembl441254,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YCAYZFGZUUVLMY-UHFFFAOYSA-N,Chembl372815,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NUWAXBLRYLFKMD-UHFFFAOYSA-N,Chembl10615,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LVVPXSUJCOOKAD-UHFFFAOYSA-N,Chembl357074,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MFOGNJYOFXBQAN-UHFFFAOYSA-N,Ac1Olo0U,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LCVXWZKNHISEPA-UHFFFAOYSA-N,Chembl198501,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SIPFLYGHXRMYGT-UHFFFAOYSA-N,Chembl302057,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OTJUFGKCGUDJEI-LVXARBLLSA-N,Malibatol B,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KVSMAEIRQYWONA-UHFFFAOYSA-N,Chembl41021,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JGSJMVGXBIWVFV-UHFFFAOYSA-N,JGSJMVGXBIWVFV-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ALSNAAOLXVARAD-UHFFFAOYSA-N,Chembl305353,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
STIWGCHGBRQJIK-UHFFFAOYSA-N,Chembl1668044,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
USEQXVANLJXPQF-AMIZOPFISA-N,Chembl66326,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TVPDHDZRJGGVLZ-UHFFFAOYSA-N,Chembl197806,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UUVXDNLYZNQPQY-UHFFFAOYSA-N,Stk344535,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NEWRHJWDQQDMSN-BJMVGYQFSA-N,Ac1Nxsjq,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZDIDXSOYTUCPQE-UHFFFAOYSA-N,Chembl240722,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GBHKFHLSCGKYDH-UHFFFAOYSA-N,Chembl2111988,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SMQOWIWVCZOOCH-UHFFFAOYSA-N,Stk180553,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IXLOYDWLPWWUCP-UHFFFAOYSA-N,Ac1Lrfqk,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VVWULALTONIGFQ-UHFFFAOYSA-N,Schembl419033,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KSZPGPSZOXPZTA-UHFFFAOYSA-N,Chembl3422329,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GGDBSXWPGBPYLT-UHFFFAOYSA-N,Chembl140012,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QKRGDZKQCDTVMW-UHFFFAOYSA-N,Chembl142989,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZJQVHTCAULPBHW-UHFFFAOYSA-N,Chembl142542,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SZKXFLCVDXGWOQ-UHFFFAOYSA-N,Mls000578317,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YSKWGOCVDOEFKF-UHFFFAOYSA-N,Chembl308007,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YWLYJOINDJSMJX-UHFFFAOYSA-N,Bdbm50016646,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PTWCUNMANVQLCL-AKVKBJFPSA-N,Chembl3098447,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FTLDTGWMVVXYAM-UHFFFAOYSA-N,Chembl72699,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IJTTVEDRRSXZOM-UHFFFAOYSA-N,Chembl267531,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MLRLSUWJTAHEKD-UHFFFAOYSA-N,Chembl425745,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FQMSSTZJKSWSMP-UHFFFAOYSA-N,"Ethyl 1-Benzyl-4,5-Dioxopyrrolidine-3-Carboxylate",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IWLKYKZHECHQAM-UHFFFAOYSA-N,Chembl306222,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LPKGQHBYVFYNTI-UHFFFAOYSA-N,3-Chloro-2-(1H-Tetrazol-5-Yl)-4H-1-Benzopyran-4-One,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QFPGKQYYQDTOFV-UHFFFAOYSA-N,Mls000756380,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
MJGLZUQZRBWJLM-UHFFFAOYSA-N,Chembl52792,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UILYKFFFBGSSBC-FLFQWRMESA-N,UILYKFFFBGSSBC-FLFQWRMESA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PDGNPUKHQOYMGH-GCXOYZPQSA-N,Chembl56424,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PGLDBNZKBZUTOW-UHFFFAOYSA-N,Ac1Nmzli,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CTKMQBFIBUFXMB-UHFFFAOYSA-N,Chembl283787,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NRBQQTZGXGKXJN-UHFFFAOYSA-N,Ac1Lyack,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BSOVZUUQTXTSQA-UHFFFAOYSA-N,Chembl71966,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PAOIFRPAIJVWIK-UHFFFAOYSA-N,{2-[(4-Bromobenzyl)Carbamoyl]-5-Chlorophenoxy}Acetic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZLIGBZRXAQNUFO-UHFFFAOYSA-N,(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GXQCDJJDAQXIMD-UHFFFAOYSA-N,Ak-968/41922699,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Levamisole,
FZFWFVUOKSKHOO-LNVKXUELSA-N,FZFWFVUOKSKHOO-LNVKXUELSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CCAPEIFTEFWOTO-UHFFFAOYSA-N,St50934608,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LUHAFWILRFNNHR-UHFFFAOYSA-N,Chembl326383,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NDDQODHEJCVPNW-IZZDOVSWSA-N,Smr000186246,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NSCSREDUSXKQTH-UHFFFAOYSA-N,Schembl420993,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UXEQTQLGTPBEQZ-UHFFFAOYSA-N,Schembl421176,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OTPMXLDHDYTZCJ-UHFFFAOYSA-N,Schembl445068,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WNVRMXOEZDLNPF-UHFFFAOYSA-N,Mls001185466,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
FVLYWQFXTTZMGK-UHFFFAOYSA-N,Bdbm50016653,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VGVQUYVOTNQHKH-UHFFFAOYSA-N,"1-[(1-Naphthalenyl)Methyl]-2,5-Dihydro-4-Hydroxy-5-Oxo-1H-Pyrrole-3-Carboxylic Acid Ethyl Ester",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
